ds,cluster,y,yhat,yhat_upper,yhat_lower
2017-12-04T00:00:00.000Z,5,"",40954.53267482308,128885.04144835654,-55113.145089395715
2017-12-05T00:00:00.000Z,5,"",38211.09133525679,121330.66322695596,-51642.67988942196
2017-12-06T00:00:00.000Z,5,"",43031.622812671885,137071.1476432134,-54980.32675591038
2017-12-07T00:00:00.000Z,5,"",36033.689824971065,113292.87113026982,-46036.33411612079
2017-12-08T00:00:00.000Z,5,"",40197.32715861374,133375.03754839365,-55923.92084641091
2017-12-09T00:00:00.000Z,5,"",57306.69090053987,188144.8700128758,-77118.01721346086
2017-12-10T00:00:00.000Z,5,"",61988.39055713772,201596.75028103645,-87351.07583806862
2017-12-11T00:00:00.000Z,5,"",43838.650617501116,140153.08360945078,-60175.57803483592
2017-12-12T00:00:00.000Z,5,"",41061.566540036554,132477.1000011228,-59022.619442331554
2017-12-13T00:00:00.000Z,5,"",45800.62567696627,152948.75952642263,-63375.887374494974
2017-12-14T00:00:00.000Z,5,"",38684.57141884549,129165.2723566997,-53685.871299474944
2017-12-15T00:00:00.000Z,5,"",43061.01070106392,141417.78323682336,-59621.62319655758
2017-12-16T00:00:00.000Z,5,"",64144.021799834605,210124.54348421856,-87399.24509735915
2017-12-17T00:00:00.000Z,5,"",67491.42579269214,221874.24693900865,-96543.76977246521
2017-12-18T00:00:00.000Z,5,"",45603.73822308388,150752.66450384335,-65377.54309962501
2017-12-19T00:00:00.000Z,5,"",42529.05617519291,139297.8436773153,-58456.87164999492
2017-12-20T00:00:00.000Z,5,"",46945.48166060142,156158.06040927293,-67662.40545892736
2017-12-21T00:00:00.000Z,5,"",48176.899503610315,165779.47187761305,-68132.51963162812
2017-12-22T00:00:00.000Z,5,"",53039.14884313554,176109.0907537084,-76109.7910503679
2017-12-23T00:00:00.000Z,5,"",70147.58449092366,234446.09308514957,-103533.20582114911
2017-12-24T00:00:00.000Z,5,"",59075.8625154999,198966.1286015833,-92097.58280284217
2017-12-25T00:00:00.000Z,5,"",45076.169972257354,151651.30305334507,-69713.96991924029
2017-12-26T00:00:00.000Z,5,"",37024.690221173376,124639.51183999081,-55759.73898466645
2017-12-27T00:00:00.000Z,5,"",45842.11861873027,153994.44002605104,-66379.3342577249
2017-12-28T00:00:00.000Z,5,"",38157.06630888898,133256.96134426407,-61249.83304262959
2017-12-29T00:00:00.000Z,5,"",41600.47953320053,139584.43185051985,-60450.07670223791
2017-12-30T00:00:00.000Z,5,"",57966.06621905977,200544.9606825573,-86732.60136391295
2017-12-31T00:00:00.000Z,5,"",62315.47969460992,210865.27385091537,-96272.5341060809
2013-01-01T00:00:00.000Z,6,0.0,2229.6329819219795,20830.266549507443,-14968.681220982473
2013-01-02T00:00:00.000Z,6,51772.19140625,33817.70328797356,52484.68924199078,16881.141359291953
2013-01-03T00:00:00.000Z,6,35852.08984375,29878.645911777625,47725.7645660753,12429.417215464118
2013-01-04T00:00:00.000Z,6,31702.77734375,29928.019406956402,48669.02892136069,11545.313109880117
2013-01-05T00:00:00.000Z,6,43659.23828125,43559.387145553716,61370.172918337776,25412.935902431433
2013-01-06T00:00:00.000Z,6,47340.41015625,43708.07003992249,61944.46436025674,26915.734691330395
2013-01-07T00:00:00.000Z,6,31648.005859375,32924.789231986695,52077.22341885146,14167.282567325907
2013-01-08T00:00:00.000Z,6,31502.861328125,30869.37377671001,48388.79301151553,12848.43678136829
2013-01-09T00:00:00.000Z,6,26291.748046875,26893.18537304,44227.947070475064,8771.27306729307
2013-01-10T00:00:00.000Z,6,26739.80078125,27536.934652850858,44983.318175644476,9699.595095305222
2013-01-11T00:00:00.000Z,6,24448.353515625,27699.834954059686,46944.350337771655,9166.800609723703
2013-01-12T00:00:00.000Z,6,39139.55078125,39073.881721285186,56814.11622269719,20613.835363183505
2013-01-13T00:00:00.000Z,6,39690.29296875,42026.64991030536,61132.096900596225,23485.667055124002
2013-01-14T00:00:00.000Z,6,28307.689453125,31361.617405744262,49080.59957982796,12782.562847597806
2013-01-15T00:00:00.000Z,6,28834.037109375,30527.058681083363,49248.86194055018,10859.834053465042
2013-01-16T00:00:00.000Z,6,26380.802734375,31042.1821097901,49290.35102530589,13093.878913811746
2013-01-17T00:00:00.000Z,6,26209.640625,31260.594538916528,49906.703908540396,11608.329969308283
2013-01-18T00:00:00.000Z,6,25423.7421875,27117.77459615892,47096.40526597103,10833.735940870512
2013-01-19T00:00:00.000Z,6,38712.8125,36397.744248670744,54943.677130127,19395.031970337957
2013-01-20T00:00:00.000Z,6,40624.296875,42031.498305933805,59413.53629482571,23539.854566107642
2013-01-21T00:00:00.000Z,6,30741.810546875,32081.99602361757,51164.02613339209,11454.603923109411
2013-01-22T00:00:00.000Z,6,28031.62109375,29840.551013126656,48592.220438907265,11935.669062179397
2013-01-23T00:00:00.000Z,6,24639.41015625,26120.708362994683,44276.841431626664,8258.857541419862
2013-01-24T00:00:00.000Z,6,24030.03125,27157.43996327562,45568.33874549286,9574.479005026402
2013-01-25T00:00:00.000Z,6,25195.78125,27690.163765729303,44988.87153345839,8912.76137509048
2013-01-26T00:00:00.000Z,6,37182.2578125,37202.3359116624,55771.12856490827,19450.956393249016
2013-01-27T00:00:00.000Z,6,37970.3515625,42959.90324346028,61044.78272416243,24938.62109872014
2013-01-28T00:00:00.000Z,6,27585.880859375,32302.982885630077,50141.43490101678,14220.562207502275
2013-01-29T00:00:00.000Z,6,25382.4765625,30674.974203187172,48764.402374013574,13528.048310816124
2013-01-30T00:00:00.000Z,6,24519.65625,26940.098627964915,45241.603719676306,9213.157429570645
2013-01-31T00:00:00.000Z,6,28429.068359375,29001.400315428782,46506.53066812693,10200.907273061366
2013-02-01T00:00:00.000Z,6,36179.62109375,33850.35868124386,52182.980987988056,15977.476269500614
2013-02-02T00:00:00.000Z,6,51866.3671875,42551.24344411539,59774.12451492219,25657.208911461366
2013-02-03T00:00:00.000Z,6,48209.890625,43571.412446295355,61619.655456655564,23776.058394776388
2013-02-04T00:00:00.000Z,6,36562.875,32691.798988170045,50567.24147279201,13390.57192865749
2013-02-05T00:00:00.000Z,6,37364.5859375,30896.002576620464,49542.512048562676,12024.151940815276
2013-02-06T00:00:00.000Z,6,29861.05859375,27006.079674253484,44610.15071708196,8948.090741332577
2013-02-07T00:00:00.000Z,6,32488.28125,27912.90618359309,46733.89945796784,9497.2664060361
2013-02-08T00:00:00.000Z,6,31704.623046875,28356.480165902965,46617.356305615496,10728.438246488831
2013-02-09T00:00:00.000Z,6,40649.0390625,38012.442024497876,56750.49620633906,20025.174172371786
2013-02-10T00:00:00.000Z,6,32662.66796875,43854.4415683455,61192.84831816808,25237.66282109515
2013-02-11T00:00:00.000Z,6,26817.5078125,34224.869626505795,52729.347271,16597.395980938145
2013-02-12T00:00:00.000Z,6,26736.49609375,32462.418903294147,49350.980908715996,13610.112862190736
2013-02-13T00:00:00.000Z,6,29330.30859375,27255.979829776963,46110.62062849341,9465.83661984878
2013-02-14T00:00:00.000Z,6,29516.0703125,28325.898169032902,46433.295091316686,8083.894656451565
2013-02-15T00:00:00.000Z,6,32511.4765625,29961.880413297615,46789.65209659883,12884.464871237658
2013-02-16T00:00:00.000Z,6,47107.6328125,44388.008338523956,62493.30217757027,25402.252138244698
2013-02-17T00:00:00.000Z,6,40758.890625,49697.1397793499,68073.78936038841,31127.224145753065
2013-02-18T00:00:00.000Z,6,33863.8515625,34412.77578112383,52000.70134226571,16869.45964111265
2013-02-19T00:00:00.000Z,6,31987.828125,32199.587857517843,50137.913998751836,14575.008111129622
2013-02-20T00:00:00.000Z,6,29764.3125,28357.007558900354,45742.56887063074,12014.246455576345
2013-02-21T00:00:00.000Z,6,28111.126953125,29460.42164958684,46669.394599183484,11747.207954808484
2013-02-22T00:00:00.000Z,6,24645.7890625,30206.706704281496,48381.09586969126,11855.308462310386
2013-02-23T00:00:00.000Z,6,36622.89453125,40540.61313121589,57676.495429992116,22736.151581218837
2013-02-24T00:00:00.000Z,6,41980.0,46798.82476189495,64648.56056000075,29799.290513829765
2013-02-25T00:00:00.000Z,6,30428.740234375,35532.77564050595,55053.49836257768,18208.33663902012
2013-02-26T00:00:00.000Z,6,26518.384765625,33895.814497146705,52553.10103977537,15863.64636243213
2013-02-27T00:00:00.000Z,6,24822.3515625,30125.96650616878,48843.79306225598,12027.728739034797
2013-02-28T00:00:00.000Z,6,30294.98828125,32458.993109503605,51043.37312779734,14969.79074460477
2013-03-01T00:00:00.000Z,6,38537.78125,37691.49222152152,55231.28925158408,20166.532262591812
2013-03-02T00:00:00.000Z,6,56973.43359375,47428.42201904472,65048.4420350669,30851.49393216779
2013-03-03T00:00:00.000Z,6,55833.6953125,48648.09026840916,67527.45694170975,30091.895540205463
2013-03-04T00:00:00.000Z,6,40441.7265625,36928.35970977349,55514.76553225063,18627.333319516983
2013-03-05T00:00:00.000Z,6,38237.76171875,35139.421133547025,53450.82428050519,17501.092344869547
2013-03-06T00:00:00.000Z,6,34017.7265625,31081.434871789097,48953.787833515606,12203.803532028014
2013-03-07T00:00:00.000Z,6,33908.9609375,32157.81024057242,50931.83424303437,13326.90246308799
2013-03-08T00:00:00.000Z,6,30812.64453125,32645.361901420438,49300.61757379076,14850.83782336515
2013-03-09T00:00:00.000Z,6,43307.5625,42994.46659939711,61414.61671676471,26355.952194397305
2013-03-10T00:00:00.000Z,6,46649.2890625,49059.73390816699,67091.21635045878,32196.98594811028
2013-03-11T00:00:00.000Z,6,30361.84765625,37065.08231463539,56224.54946335247,19655.670596695592
2013-03-12T00:00:00.000Z,6,30751.763671875,35011.659952539674,52493.50504140585,17769.672914667804
2013-03-13T00:00:00.000Z,6,24583.8203125,30725.633425094493,50067.34698653377,13766.447372653774
2013-03-14T00:00:00.000Z,6,26521.986328125,31611.425004521112,49933.300372377955,14829.452816917046
2013-03-15T00:00:00.000Z,6,30144.927734375,33151.39101161993,51635.408339808426,15097.275703477135
2013-03-16T00:00:00.000Z,6,44849.2421875,48194.23636661344,67208.18944404509,30023.55599130853
2013-03-17T00:00:00.000Z,6,49603.94140625,53454.28407886876,72824.37669707509,35463.1598297664
2013-03-18T00:00:00.000Z,6,33997.31640625,36216.132014667564,54761.39354850889,17936.3094566204
2013-03-19T00:00:00.000Z,6,31288.578125,34040.48208663932,51058.89824037953,15041.428171927699
2013-03-20T00:00:00.000Z,6,29496.5390625,29782.940466567165,48727.544158476034,12338.306435453607
2013-03-21T00:00:00.000Z,6,28958.216796875,30682.17158010698,48919.581643217134,12655.371573597922
2013-03-22T00:00:00.000Z,6,27039.123046875,31177.192846770475,49262.21399835744,13475.524005339856
2013-03-23T00:00:00.000Z,6,41877.12890625,41748.64290107116,59766.31446812187,24327.92922274277
2013-03-24T00:00:00.000Z,6,41804.046875,48070.719267654145,66176.42232416774,29273.39355081023
2013-03-25T00:00:00.000Z,6,31551.953125,36068.43539476326,53322.94196075674,17278.58538242951
2013-03-26T00:00:00.000Z,6,28176.119140625,34242.11864938069,51665.83617999926,16223.428271924528
2013-03-27T00:00:00.000Z,6,28626.25,30142.11868254639,47444.303578862426,11387.388167976409
2013-03-28T00:00:00.000Z,6,34261.484375,31369.795949209885,49592.58871869726,14173.955539581102
2013-03-29T00:00:00.000Z,6,33305.60546875,32609.488468726322,50174.00071630373,14295.053770679364
2013-03-30T00:00:00.000Z,6,45932.32421875,42730.51210973513,61226.27859261988,26007.933240325183
2013-03-31T00:00:00.000Z,6,48289.41015625,50557.98981577621,68592.74699739495,31885.1674511313
2013-04-01T00:00:00.000Z,6,45848.3515625,43625.38410468661,61293.909087065,26145.06189593261
2013-04-02T00:00:00.000Z,6,45667.27734375,41004.96922045968,58987.2113534382,23897.280674728314
2013-04-03T00:00:00.000Z,6,40845.11328125,31494.221633034675,50760.98083207506,11861.570646670667
2013-04-04T00:00:00.000Z,6,37343.59765625,32651.62769454349,50235.547734556094,16413.325653456264
2013-04-05T00:00:00.000Z,6,34123.6484375,33285.8927573029,50619.94001487862,16575.587360277874
2013-04-06T00:00:00.000Z,6,51231.0390625,44303.382508437135,62171.29392904168,26023.515361281516
2013-04-07T00:00:00.000Z,6,52692.671875,50849.15028438985,68357.2274748004,32851.59612195079
2013-04-08T00:00:00.000Z,6,40124.9453125,38522.69738266389,57009.6380120695,20978.084261379896
2013-04-09T00:00:00.000Z,6,39803.16796875,36565.0788582589,54367.43552470772,19290.340163887144
2013-04-10T00:00:00.000Z,6,30030.859375,32247.785759615446,50763.391961683315,13640.481847814992
2013-04-11T00:00:00.000Z,6,41305.359375,33182.13327068547,51068.71255741475,14994.075538900368
2013-04-12T00:00:00.000Z,6,30910.734375,33451.38735257144,51363.92626422396,15265.694241221137
2013-04-13T00:00:00.000Z,6,44011.23046875,44333.10707629247,62975.15486282766,26596.677297618193
2013-04-14T00:00:00.000Z,6,49390.3125,50608.7320611508,67894.0112727285,33137.71403640098
2013-04-15T00:00:00.000Z,6,38354.5625,38868.38629271549,57774.640163453136,21730.23556769176
2013-04-16T00:00:00.000Z,6,36973.04296875,41501.57002037115,60526.13223970652,23069.867338102933
2013-04-17T00:00:00.000Z,6,40220.7109375,35848.86095508907,53310.72154580228,18597.030882526295
2013-04-18T00:00:00.000Z,6,39470.30078125,31266.66596057949,48554.79858195254,13817.164465959648
2013-04-19T00:00:00.000Z,6,30822.962890625,31411.402879004887,48916.97716378457,12693.391216939766
2013-04-20T00:00:00.000Z,6,44528.1171875,42301.28392256528,59511.684137462566,23930.47032198362
2013-04-21T00:00:00.000Z,6,48714.6953125,48399.939744419564,65945.73055817066,30232.158054822583
2013-04-22T00:00:00.000Z,6,33992.54296875,35176.20387117039,52944.38833988283,16513.040684931708
2013-04-23T00:00:00.000Z,6,33547.9921875,32729.28709688476,49076.94733240955,15890.974763205591
2013-04-24T00:00:00.000Z,6,29289.5859375,28067.598283880936,45563.71824325705,8873.726642757178
2013-04-25T00:00:00.000Z,6,32633.826171875,28895.71171061694,46388.08649177869,10657.059564413683
2013-04-26T00:00:00.000Z,6,28484.796875,29015.603894238604,47540.54622608441,10389.613211164558
2013-04-27T00:00:00.000Z,6,42666.9140625,39757.70885545177,56800.46848318627,20937.92287057693
2013-04-28T00:00:00.000Z,6,43854.9296875,46015.901896816984,63519.93039453545,28400.811124383523
2013-04-29T00:00:00.000Z,6,41907.3359375,31895.30101919717,48118.175161574174,14394.64835317193
2013-04-30T00:00:00.000Z,6,32835.37890625,32164.01300651475,50938.24337784708,15367.907360531071
2013-05-01T00:00:00.000Z,6,49516.515625,45626.306758175364,64124.564584400236,27416.068086903637
2013-05-02T00:00:00.000Z,6,44590.2890625,32795.25422227134,51894.32217372802,15349.344647037919
2013-05-03T00:00:00.000Z,6,48686.1640625,27933.39968151112,46413.69462036845,10254.27105423978
2013-05-04T00:00:00.000Z,6,53703.8046875,38898.15416110891,56273.0853406423,21535.604682864316
2013-05-05T00:00:00.000Z,6,62651.578125,45528.06135683025,65513.18303380919,26888.982493368083
2013-05-06T00:00:00.000Z,6,41019.21484375,33115.432724586266,51447.723689973864,15033.79861185739
2013-05-07T00:00:00.000Z,6,34890.37109375,31139.993768920245,48781.80646333153,13507.949127018583
2013-05-08T00:00:00.000Z,6,36115.40234375,26953.04007171744,45326.6828489147,8674.358518799268
2013-05-09T00:00:00.000Z,6,33451.03515625,28235.932689913796,45566.235312979436,9733.064038268809
2013-05-10T00:00:00.000Z,6,31541.40625,28971.476477478598,47528.36224812992,10268.059917353434
2013-05-11T00:00:00.000Z,6,45583.91796875,44296.70262790855,62130.56217737622,26115.64995459741
2013-05-12T00:00:00.000Z,6,38478.671875,38272.96493202186,55590.14282376153,19833.360789782007
2013-05-13T00:00:00.000Z,6,35664.91015625,34716.15172941813,53971.42698864065,17489.202571488015
2013-05-14T00:00:00.000Z,6,30483.53515625,32845.60006902351,52273.57887863592,14328.514126763712
2013-05-15T00:00:00.000Z,6,31291.7109375,29943.20008330238,48792.971728732715,11503.381200769989
2013-05-16T00:00:00.000Z,6,32316.359375,36428.095290286605,54112.04717882202,18079.161337046196
2013-05-17T00:00:00.000Z,6,31767.76171875,36376.53016217702,54331.22446675166,18462.714253394905
2013-05-18T00:00:00.000Z,6,45517.80078125,42152.79051622398,60588.31150990939,24845.307553685543
2013-05-19T00:00:00.000Z,6,49362.46875,48996.19469006168,67993.8605765204,31575.784531042802
2013-05-20T00:00:00.000Z,6,33926.84375,36557.31177763803,55541.274158117725,18678.199708429216
2013-05-21T00:00:00.000Z,6,30243.76171875,34550.976141390136,52728.19306629474,16666.531550693784
2013-05-22T00:00:00.000Z,6,25501.068359375,30075.768902209995,48689.52015087411,13152.149722613269
2013-05-23T00:00:00.000Z,6,30075.544921875,31243.344422746097,49416.64615681089,13843.8400839859
2013-05-24T00:00:00.000Z,6,35565.33984375,27207.533172849406,46532.4694467326,8942.621052216678
2013-05-25T00:00:00.000Z,6,36312.34375,42984.43660848675,62007.37118409892,24263.644016060873
2013-05-26T00:00:00.000Z,6,42267.65234375,49619.38481826552,65938.21789238701,30507.992695167355
2013-05-27T00:00:00.000Z,6,30508.880859375,37616.594902028155,56644.74273526878,19071.598309786223
2013-05-28T00:00:00.000Z,6,29410.45703125,34705.17133187805,53128.29797508326,16289.42709561616
2013-05-29T00:00:00.000Z,6,26938.11328125,30087.252988799188,45882.20440532896,11818.951373667658
2013-05-30T00:00:00.000Z,6,31342.896484375,31145.859442328292,49004.473617556105,14361.040003388753
2013-05-31T00:00:00.000Z,6,33596.34375,32781.25341079419,50783.23464961476,15584.070676484807
2013-06-01T00:00:00.000Z,6,56315.984375,49112.29126321538,66484.99540496111,30373.319577114864
2013-06-02T00:00:00.000Z,6,62316.1640625,54815.851614347644,73723.99644437568,36292.76069815489
2013-06-03T00:00:00.000Z,6,43187.55859375,36452.018201495695,53767.7222081246,16875.795491833265
2013-06-04T00:00:00.000Z,6,41921.953125,34296.89157565749,52333.35120783683,16348.218906602087
2013-06-05T00:00:00.000Z,6,35022.4140625,29818.48158254765,48127.43328386187,11379.010808120633
2013-06-06T00:00:00.000Z,6,38078.76171875,30960.055044190623,50429.67652002768,11508.223437123394
2013-06-07T00:00:00.000Z,6,34748.48828125,31567.950295601444,48732.80940542859,13729.10010508876
2013-06-08T00:00:00.000Z,6,43212.21875,42613.99171469079,60588.26237970727,23994.06722030482
2013-06-09T00:00:00.000Z,6,50029.4609375,49280.41763307727,67910.76285806306,32650.93902756115
2013-06-10T00:00:00.000Z,6,35107.6875,36671.324382576255,54088.130099907496,19222.061114070715
2013-06-11T00:00:00.000Z,6,30006.990234375,34597.895057883776,52062.94837704681,16247.945481631414
2013-06-12T00:00:00.000Z,6,28242.89453125,30227.828381208456,46565.784027986534,12532.940052728687
2013-06-13T00:00:00.000Z,6,29974.05859375,31434.2369054846,49436.11002188744,13705.34740098363
2013-06-14T00:00:00.000Z,6,28879.025390625,32105.216168506122,50711.16927832796,13570.477556012944
2013-06-15T00:00:00.000Z,6,45137.38671875,44383.3281821768,62761.59375044607,27824.018042767224
2013-06-16T00:00:00.000Z,6,42549.6484375,56185.99551363806,73069.62043613996,37535.24467181433
2013-06-17T00:00:00.000Z,6,36173.625,42861.51739150625,62368.630361245916,23537.359843386035
2013-06-18T00:00:00.000Z,6,33193.91015625,35354.75220247946,53459.084802971665,17979.00599407986
2013-06-19T00:00:00.000Z,6,28611.658203125,30927.00774977327,47816.44365262068,12211.835892192063
2013-06-20T00:00:00.000Z,6,29879.748046875,31843.204987823534,51683.79532151513,13679.94048988889
2013-06-21T00:00:00.000Z,6,30134.74609375,32315.38997108274,50188.2310182341,14191.62279670071
2013-06-22T00:00:00.000Z,6,39335.5625,43484.44987629851,61478.82710616447,25044.280482337806
2013-06-23T00:00:00.000Z,6,46108.921875,50099.533094395425,67836.59108374042,32988.12965445233
2013-06-24T00:00:00.000Z,6,33612.328125,37374.45520055048,55854.32691704712,19686.460091779918
2013-06-25T00:00:00.000Z,6,32603.158203125,35224.69628100191,54109.27156693464,16516.575519195827
2013-06-26T00:00:00.000Z,6,27276.244140625,30705.21492381449,49789.64242284852,13602.409342823066
2013-06-27T00:00:00.000Z,6,30293.74609375,31804.67526087669,50238.073004294725,14003.22147702589
2013-06-28T00:00:00.000Z,6,30033.181640625,32184.854647814052,50621.35312106044,15463.287587596726
2013-06-29T00:00:00.000Z,6,48691.671875,43077.64811301922,60766.34468466226,25120.263875547775
2013-06-30T00:00:00.000Z,6,49023.0234375,50869.534218837885,69666.40240517614,31681.61410011862
2013-07-01T00:00:00.000Z,6,47966.38671875,43332.7714302108,62755.63835384007,25034.575200711795
2013-07-02T00:00:00.000Z,6,45952.1015625,40339.341799244496,57549.37219714755,22482.448844792125
2013-07-03T00:00:00.000Z,6,39012.5546875,30412.73190818604,49330.90039424689,11325.585764539044
2013-07-04T00:00:00.000Z,6,39191.47265625,31697.667044800048,49536.932971188915,14637.479292835675
2013-07-05T00:00:00.000Z,6,35214.66796875,31894.702686001478,50962.595937999875,13490.164938699729
2013-07-06T00:00:00.000Z,6,47354.0234375,42392.802256083014,59880.1684214174,24146.194459073486
2013-07-07T00:00:00.000Z,6,46408.39453125,48959.697743245626,67150.57945637286,30512.50939851372
2013-07-08T00:00:00.000Z,6,38741.35546875,36740.647150853285,53677.953830339626,19374.47468456411
2013-07-09T00:00:00.000Z,6,37010.890625,34647.0902109878,53072.85441271077,15905.3984041196
2013-07-10T00:00:00.000Z,6,30058.216796875,30382.924023302916,48147.19656607109,12464.487170867958
2013-07-11T00:00:00.000Z,6,30705.28515625,31404.170717695433,50714.58821553787,13193.359542391561
2013-07-12T00:00:00.000Z,6,30554.240234375,32051.135852654552,49935.683652122745,13803.387513121213
2013-07-13T00:00:00.000Z,6,43145.6875,42534.1865458548,60167.715784685664,24230.530456895416
2013-07-14T00:00:00.000Z,6,41172.0390625,49263.617629228815,67326.31059134715,31197.278524625755
2013-07-15T00:00:00.000Z,6,36556.87109375,38689.67384618733,56988.60352461034,20305.935236580783
2013-07-16T00:00:00.000Z,6,35688.60546875,41789.95198699597,59619.1711695409,24154.05711948457
2013-07-17T00:00:00.000Z,6,33624.3515625,36644.629534988446,56008.207168491586,17892.716965306492
2013-07-18T00:00:00.000Z,6,32201.576171875,32503.51987131465,50999.588118624895,13862.32476238823
2013-07-19T00:00:00.000Z,6,30100.580078125,33192.136320443264,49580.29979779386,15258.647638381213
2013-07-20T00:00:00.000Z,6,41206.390625,43617.26937548109,61583.827608719715,24128.87636884608
2013-07-21T00:00:00.000Z,6,40582.67578125,50396.79031548604,67334.04038964004,33029.533792648355
2013-07-22T00:00:00.000Z,6,36061.375,38596.66394810744,55531.97817601915,19953.51118898913
2013-07-23T00:00:00.000Z,6,32235.197265625,36656.70554259729,55807.58480664026,19415.650367134782
2013-07-24T00:00:00.000Z,6,29269.90625,32205.233387635955,50973.93102459518,14397.309910278025
2013-07-25T00:00:00.000Z,6,30882.330078125,33385.22079315742,51608.48553832616,16328.639931515047
2013-07-26T00:00:00.000Z,6,32195.083984375,33920.921544740246,50730.44858465013,16605.96402990516
2013-07-27T00:00:00.000Z,6,38972.76171875,44412.26876909516,62210.8203093082,26693.82895648115
2013-07-28T00:00:00.000Z,6,37565.1328125,51031.520048326514,69954.87132134887,31595.718985278156
2013-07-29T00:00:00.000Z,6,34254.03125,38932.03218764547,56670.48271978199,21811.541726878106
2013-07-30T00:00:00.000Z,6,32895.375,36673.180358283695,55624.90501603131,18399.326731145673
2013-07-31T00:00:00.000Z,6,34592.0546875,33525.10541652059,51588.56489056694,14898.590231165477
2013-08-01T00:00:00.000Z,6,46831.90234375,39745.728192959185,57326.930835829175,22466.529926840132
2013-08-02T00:00:00.000Z,6,42758.2265625,39179.04018590059,58677.31659183766,21398.947509335965
2013-08-03T00:00:00.000Z,6,52920.08984375,43840.475669413456,60714.6480877766,25216.583782671718
2013-08-04T00:00:00.000Z,6,50852.43359375,50263.70778271604,68248.39735128322,32258.692633939107
2013-08-05T00:00:00.000Z,6,46928.5703125,38118.040268208766,55246.70087687858,20609.1872194869
2013-08-06T00:00:00.000Z,6,41229.3046875,35717.86125927756,54325.78043912965,17275.49913525784
2013-08-07T00:00:00.000Z,6,36619.23046875,30987.92180941944,50067.37728042013,13512.776028307337
2013-08-08T00:00:00.000Z,6,37714.5703125,31795.810271963637,49533.62566074313,13857.13035507972
2013-08-09T00:00:00.000Z,6,36110.71484375,32264.172128454466,50691.24897970127,14324.0625477715
2013-08-10T00:00:00.000Z,6,37572.9453125,44878.11139782746,62155.66585029497,26863.35204451218
2013-08-11T00:00:00.000Z,6,40896.7734375,48867.006951110976,68116.01016417843,30839.881599685872
2013-08-12T00:00:00.000Z,6,35972.73046875,36746.83799831441,55167.32043246566,18302.730013672208
2013-08-13T00:00:00.000Z,6,34885.63671875,34547.83849532569,52983.12854152424,15495.765773215702
2013-08-14T00:00:00.000Z,6,30281.107421875,29999.639565883575,49204.06625226543,12255.018815844902
2013-08-15T00:00:00.000Z,6,35616.21484375,32324.080077353814,49124.53128649676,14612.173074852612
2013-08-16T00:00:00.000Z,6,36102.44140625,37888.05121350549,55516.111399687376,20570.561351433356
2013-08-17T00:00:00.000Z,6,43350.08203125,47282.01888044701,64754.083161383576,30278.57720479666
2013-08-18T00:00:00.000Z,6,43548.97265625,48442.799381396544,65951.81395230778,30530.372919831952
2013-08-19T00:00:00.000Z,6,38066.65234375,36609.05154244747,54113.43897863211,18219.08184187536
2013-08-20T00:00:00.000Z,6,38990.58203125,34461.04983655358,51020.54472547909,15129.420803535028
2013-08-21T00:00:00.000Z,6,32550.408203125,30072.782336571025,48414.71481003823,11257.81677409642
2013-08-22T00:00:00.000Z,6,35804.7109375,31367.25419861183,49138.36471239947,13359.89461059986
2013-08-23T00:00:00.000Z,6,31168.3515625,32169.53023912671,51457.20404574574,13273.587135814409
2013-08-24T00:00:00.000Z,6,38532.875,42722.15110381716,59832.55280666332,25431.803169586397
2013-08-25T00:00:00.000Z,6,38995.7109375,49564.135261010786,68009.22785072189,31944.647889568903
2013-08-26T00:00:00.000Z,6,35343.39453125,37791.74214388884,55304.777603892166,19440.9060302742
2013-08-27T00:00:00.000Z,6,35253.10546875,36108.629244383425,52798.98872491158,17820.95217337663
2013-08-28T00:00:00.000Z,6,28147.84375,31924.959346501517,49931.100295781835,14216.17928571408
2013-08-29T00:00:00.000Z,6,30952.146484375,33112.98765848411,50889.91138314744,15833.604839878173
2013-08-30T00:00:00.000Z,6,37318.51953125,33786.943254540995,52357.023468732245,14268.40051064031
2013-08-31T00:00:00.000Z,6,51546.7890625,45537.46658135829,62751.59228042535,26771.99669836047
2013-09-01T00:00:00.000Z,6,63996.2109375,57444.819462326115,75596.62237653746,39119.3386797273
2013-09-02T00:00:00.000Z,6,49838.87109375,44701.31652980835,63745.96141905746,27564.69152635989
2013-09-03T00:00:00.000Z,6,44154.26953125,37286.6669860626,54939.545299415375,18565.791044320355
2013-09-04T00:00:00.000Z,6,40205.3671875,32780.747877249,49540.720257939734,15664.322301756649
2013-09-05T00:00:00.000Z,6,39669.58203125,33986.54905212335,52445.12778200011,16122.247837982146
2013-09-06T00:00:00.000Z,6,34236.03515625,34650.2770484834,52971.90190205536,16094.495383951453
2013-09-07T00:00:00.000Z,6,51238.91015625,44809.459888352634,63552.42397801618,27958.900482215166
2013-09-08T00:00:00.000Z,6,56909.65234375,51453.54177062264,68124.04416031457,33522.76035271219
2013-09-09T00:00:00.000Z,6,39131.984375,39534.68398191275,57884.18323608448,21573.137118201055
2013-09-10T00:00:00.000Z,6,35880.26953125,37200.49050347022,55677.923194400886,19711.00423357174
2013-09-11T00:00:00.000Z,6,30160.171875,32621.858296700426,50004.47396633879,14955.44458604715
2013-09-12T00:00:00.000Z,6,29623.08984375,33694.66473082072,51684.316597346144,15513.614196247334
