ds,family,y,yhat,yhat_upper,yhat_lower
2017-11-03T00:00:00.000Z,DRINK,"",190802.8767205106,820643.1497542434,-458047.27413147426
2017-11-04T00:00:00.000Z,DRINK,"",170610.10808498046,752145.2698127199,-438005.05940048106
2017-11-05T00:00:00.000Z,DRINK,"",195235.36332824934,873780.0048944997,-477843.57733829005
2017-11-06T00:00:00.000Z,DRINK,"",128021.26871231018,555468.9467954026,-318240.1615056721
2017-11-07T00:00:00.000Z,DRINK,"",114046.85862769259,501987.97874960286,-281956.2945654938
2017-11-08T00:00:00.000Z,DRINK,"",115823.01958392789,517989.090876895,-301426.1379285514
2017-11-09T00:00:00.000Z,DRINK,"",102766.25019051436,454211.0185166269,-251637.5251123664
2017-11-10T00:00:00.000Z,DRINK,"",120626.93496950009,538728.4235501277,-314110.4057454753
2017-11-11T00:00:00.000Z,DRINK,"",175190.6750734661,796612.6881177598,-438386.3279253275
2017-11-12T00:00:00.000Z,DRINK,"",200249.53003913249,905198.0066025064,-535766.781145352
2017-11-13T00:00:00.000Z,DRINK,"",133370.0317383324,608842.4841202529,-344260.5095087641
2017-11-14T00:00:00.000Z,DRINK,"",119575.4412904753,541683.1327182107,-299194.8002965102
2017-11-15T00:00:00.000Z,DRINK,"",125654.5833250375,565348.3982810418,-321018.86169936793
2017-11-16T00:00:00.000Z,DRINK,"",124747.31114672347,577257.3717100405,-330393.93949530896
2017-11-17T00:00:00.000Z,DRINK,"",137239.67677793556,637519.4149258507,-360400.43516161985
2017-11-18T00:00:00.000Z,DRINK,"",180082.64408730532,825308.9192706456,-497399.6434373044
2017-11-19T00:00:00.000Z,DRINK,"",204694.24339203248,953601.16077496,-537623.4500067118
2017-11-20T00:00:00.000Z,DRINK,"",137315.31221241257,641087.5473007681,-373187.62160643196
2017-11-21T00:00:00.000Z,DRINK,"",122937.19074931588,589900.0097662044,-343165.9428757578
2017-11-22T00:00:00.000Z,DRINK,"",124117.73349521028,580120.9612450047,-343859.0715802151
2017-11-23T00:00:00.000Z,DRINK,"",110320.70334297838,523181.0963169851,-301610.05074664694
2017-11-24T00:00:00.000Z,DRINK,"",127294.27268306009,603089.4630346333,-342503.79479578295
2017-11-25T00:00:00.000Z,DRINK,"",180853.61378651406,859336.5951279951,-512472.13585158455
2017-11-26T00:00:00.000Z,DRINK,"",204873.80773095778,985592.8914185149,-563126.6779018884
2017-11-27T00:00:00.000Z,DRINK,"",137003.3219529263,650865.9811624758,-389922.07817529456
2017-11-28T00:00:00.000Z,DRINK,"",122201.31953267929,586932.7677306453,-343584.73605116917
2017-11-29T00:00:00.000Z,DRINK,"",123055.48870002027,596676.6591104355,-354663.50002533075
2017-11-30T00:00:00.000Z,DRINK,"",113316.20909472363,566186.412816665,-325758.6527675305
2017-12-01T00:00:00.000Z,DRINK,"",142432.38852337527,693974.2145950579,-402010.8857310837
2017-12-02T00:00:00.000Z,DRINK,"",190887.92389304563,942150.8975214026,-541821.7234359129
2017-12-03T00:00:00.000Z,DRINK,"",203732.6375975708,997528.530384365,-570703.9679362015
2017-12-04T00:00:00.000Z,DRINK,"",136211.59784460597,671233.5242405647,-388132.65079409647
2017-12-05T00:00:00.000Z,DRINK,"",121872.18785863921,600088.6592087297,-342901.38648446713
2017-12-06T00:00:00.000Z,DRINK,"",123307.12242490257,611437.9646031569,-356430.7495395517
2017-12-07T00:00:00.000Z,DRINK,"",110003.8060375014,542436.2413648011,-323128.9600437677
2017-12-08T00:00:00.000Z,DRINK,"",127673.7453004947,632785.6859598358,-372907.65726867307
2017-12-09T00:00:00.000Z,DRINK,"",182117.3819211019,917553.9069305523,-531388.6769626513
2017-12-10T00:00:00.000Z,DRINK,"",207239.92095264996,1041370.2180375487,-620561.6083782759
2017-12-11T00:00:00.000Z,DRINK,"",140711.75609331063,706777.0422235033,-419376.701962872
2017-12-12T00:00:00.000Z,DRINK,"",127362.50392499873,649314.881047224,-391282.3540452927
2017-12-13T00:00:00.000Z,DRINK,"",129774.98832152848,649741.0633219037,-384759.69457810797
2017-12-14T00:00:00.000Z,DRINK,"",117424.35207902946,598528.5557896505,-362897.7833178628
2017-12-15T00:00:00.000Z,DRINK,"",140242.4387968785,717807.1926860984,-427189.767181821
2017-12-16T00:00:00.000Z,DRINK,"",207710.13517247685,1059717.5532936999,-636154.3701860888
2017-12-17T00:00:00.000Z,DRINK,"",228419.71409365628,1177418.9022093879,-698325.0500403771
2017-12-18T00:00:00.000Z,DRINK,"",151186.24289606398,782493.4320636628,-476291.49870008713
2017-12-19T00:00:00.000Z,DRINK,"",138335.52148623302,719567.8094646698,-427660.34592197073
2017-12-20T00:00:00.000Z,DRINK,"",141104.56106117417,729962.8946632029,-446384.3349522037
2017-12-21T00:00:00.000Z,DRINK,"",134807.65482946666,704998.5384654477,-420637.9569914321
2017-12-22T00:00:00.000Z,DRINK,"",165166.34192496832,855616.7843499123,-518122.00091262837
2017-12-23T00:00:00.000Z,DRINK,"",235662.16200242116,1247842.582901167,-774564.1513849379
2017-12-24T00:00:00.000Z,DRINK,"",250192.1216943603,1319816.4805041442,-801994.6676904206
2017-12-25T00:00:00.000Z,DRINK,"",162071.0323879122,847903.3086663069,-522262.2331186275
2017-12-26T00:00:00.000Z,DRINK,"",146557.46601225296,772935.7782200226,-485346.31528995896
2017-12-27T00:00:00.000Z,DRINK,"",150822.24652158096,791953.0443336932,-486314.0370868065
2017-12-28T00:00:00.000Z,DRINK,"",137929.73483786877,730368.2015473034,-455292.16009362496
2017-12-29T00:00:00.000Z,DRINK,"",155675.70907290903,826629.2319886731,-508150.19612486055
2017-12-30T00:00:00.000Z,DRINK,"",209847.6828143135,1125055.38266639,-704998.5166337854
2017-12-31T00:00:00.000Z,DRINK,"",238675.6940001524,1285509.1715561682,-806931.3961856642
2013-01-01T00:00:00.000Z,FOOD,1376.618896484375,7011.486506033227,67917.32721437949,-51016.3552663514
2013-01-02T00:00:00.000Z,FOOD,328637.34375,256786.24518550627,317454.85575247754,197961.67468222
2013-01-03T00:00:00.000Z,FOOD,237632.1875,208724.56626848978,268284.9911370383,150287.56582433902
2013-01-04T00:00:00.000Z,FOOD,231248.640625,224827.7820792594,286882.5360716097,161098.6167988796
2013-01-05T00:00:00.000Z,FOOD,304601.09375,304387.6279527768,359989.7252321012,239313.6982288283
2013-01-06T00:00:00.000Z,FOOD,337880.59375,313912.97893232515,370434.1935329138,255390.33647974173
2013-01-07T00:00:00.000Z,FOOD,220464.796875,231230.28563697598,292864.254589683,169808.76961813233
2013-01-08T00:00:00.000Z,FOOD,211222.75,208543.0331870431,269126.0494223891,143548.81110825634
2013-01-09T00:00:00.000Z,FOOD,198924.828125,205001.6563427644,262908.3996448911,144769.1501978237
2013-01-10T00:00:00.000Z,FOOD,166616.03125,182379.28052437023,242966.9690644956,123307.53783248737
2013-01-11T00:00:00.000Z,FOOD,186676.703125,200430.8855871888,260119.98947612866,143150.13789979974
2013-01-12T00:00:00.000Z,FOOD,254196.203125,254045.26978712197,313107.7787975579,195329.96909750212
2013-01-13T00:00:00.000Z,FOOD,304407.65625,294598.44854211115,348885.7219608552,238511.80548914766
2013-01-14T00:00:00.000Z,FOOD,190830.46875,213736.61311118145,273907.2527185157,154752.3042165715
2013-01-15T00:00:00.000Z,FOOD,199556.46875,200709.36199345332,257461.60931526514,142854.13722469207
2013-01-16T00:00:00.000Z,FOOD,210947.9375,226090.26222199827,289191.0999969932,166229.19331706036
2013-01-17T00:00:00.000Z,FOOD,177591.5,196807.19966814102,254304.50224327933,137395.48451424766
2013-01-18T00:00:00.000Z,FOOD,192362.75,192986.41679009917,250979.5367379069,129756.16594695653
2013-01-19T00:00:00.000Z,FOOD,275744.78125,265099.1421792654,324626.213765345,200513.1321862111
2013-01-20T00:00:00.000Z,FOOD,300875.25,292544.458352973,354961.19977797003,231254.8169165565
2013-01-21T00:00:00.000Z,FOOD,204750.265625,212930.04888221013,273511.19566617935,152574.65170305266
2013-01-22T00:00:00.000Z,FOOD,196298.703125,194443.7324806429,261836.35052322433,133675.0826222152
2013-01-23T00:00:00.000Z,FOOD,189598.421875,195036.14342138526,254137.95262142766,134942.20286576397
2013-01-24T00:00:00.000Z,FOOD,165626.71875,175960.9542803539,239187.58384656472,119853.484075695
2013-01-25T00:00:00.000Z,FOOD,191563.8125,197816.14816624572,260770.2587890477,140762.822457065
2013-01-26T00:00:00.000Z,FOOD,268339.78125,271163.73481301265,332614.85103783646,210553.98000967252
2013-01-27T00:00:00.000Z,FOOD,287630.9375,299236.7628422314,360036.31607218296,237575.88898155012
2013-01-28T00:00:00.000Z,FOOD,192665.25,219342.28890508952,280094.4839177734,161675.16372925186
2013-01-29T00:00:00.000Z,FOOD,176189.875,200454.1673266424,258432.24654947943,145270.18147145445
2013-01-30T00:00:00.000Z,FOOD,184616.09375,200732.38380990401,263731.42333407234,142732.56793820273
2013-01-31T00:00:00.000Z,FOOD,178290.203125,188417.81745745204,248038.07041065997,128887.39626266807
2013-02-01T00:00:00.000Z,FOOD,242638.078125,236615.85946131923,300885.14402692404,175559.3194349677
2013-02-02T00:00:00.000Z,FOOD,336554.5,300569.5396540869,359663.86271557986,239121.7543446499
2013-02-03T00:00:00.000Z,FOOD,323483.75,303086.6362972291,362693.75605985057,244634.8868974129
2013-02-04T00:00:00.000Z,FOOD,235259.6875,221749.473049327,286588.5438834911,165845.26945863536
2013-02-05T00:00:00.000Z,FOOD,217494.75,201901.16290445012,265586.42681663955,143124.66812795695
2013-02-06T00:00:00.000Z,FOOD,214451.125,201395.5916055846,258573.42131796075,139318.85858064733
2013-02-07T00:00:00.000Z,FOOD,190545.484375,180844.1973238342,244032.1141851865,123254.72045745216
2013-02-08T00:00:00.000Z,FOOD,225360.78125,201775.56553220723,264206.96249539766,138587.28177672494
2013-02-09T00:00:00.000Z,FOOD,270820.21875,274992.9991910365,334576.35820136557,216355.07248909958
2013-02-10T00:00:00.000Z,FOOD,192114.3125,302326.91883136093,361189.6392337659,243867.2857846949
2013-02-11T00:00:00.000Z,FOOD,180276.609375,218972.66591009957,282480.761923856,159330.88602126366
2013-02-12T00:00:00.000Z,FOOD,208011.78125,198965.97955615562,259996.6145281564,139041.11258914712
2013-02-13T00:00:00.000Z,FOOD,217862.828125,199844.4600030711,258539.70671733117,140955.42402236935
2013-02-14T00:00:00.000Z,FOOD,215065.015625,179447.7370450301,237603.14781716286,116179.58181622908
2013-02-15T00:00:00.000Z,FOOD,213608.859375,208513.96542963732,269033.3378719561,150324.8277018047
2013-02-16T00:00:00.000Z,FOOD,324612.5,310111.8157801592,371192.11679574277,248749.31159311553
2013-02-17T00:00:00.000Z,FOOD,269808.96875,328982.0213832966,393809.58393347386,270619.3869030658
2013-02-18T00:00:00.000Z,FOOD,238868.515625,221563.64701858343,284331.32464352046,167009.20165815848
2013-02-19T00:00:00.000Z,FOOD,198823.828125,202435.05023197067,266315.83805883344,142093.99145779974
2013-02-20T00:00:00.000Z,FOOD,212067.15625,202999.72060294508,265782.5292230435,135783.86409457284
2013-02-21T00:00:00.000Z,FOOD,179759.125,183386.68313474502,242974.87657289376,124755.5715928736
2013-02-22T00:00:00.000Z,FOOD,190749.875,205958.12401774936,267137.89441593486,143824.0354765068
2013-02-23T00:00:00.000Z,FOOD,271821.3125,281625.68182313186,339965.5745343746,222643.6524790826
2013-02-24T00:00:00.000Z,FOOD,304452.1875,310799.04715023073,374913.7736067058,247957.54338175335
2013-02-25T00:00:00.000Z,FOOD,204964.921875,228945.69078622435,292968.3003301625,168890.3380781151
2013-02-26T00:00:00.000Z,FOOD,182950.0625,209998.11621963923,270819.44340391905,147084.104969614
2013-02-27T00:00:00.000Z,FOOD,194558.984375,210856.0874097327,270790.8083233346,147828.0594204015
2013-02-28T00:00:00.000Z,FOOD,185418.421875,198831.5923333242,259741.15359010242,142886.8729678834
2013-03-01T00:00:00.000Z,FOOD,253788.140625,249182.30856570107,309226.21416854777,190884.3780404801
2013-03-02T00:00:00.000Z,FOOD,360634.1875,315668.44644690555,372662.8431236908,251964.45993447932
2013-03-03T00:00:00.000Z,FOOD,376955.59375,319009.7541724164,374518.06461748,258873.93531046182
2013-03-04T00:00:00.000Z,FOOD,259250.75,236094.46965322856,297320.3837482532,173189.82163693107
2013-03-05T00:00:00.000Z,FOOD,221109.96875,216344.15393875688,275969.5136465424,158485.85327501348
2013-03-06T00:00:00.000Z,FOOD,226792.609375,216440.43853896312,277252.70541176054,154408.15274603904
2013-03-07T00:00:00.000Z,FOOD,194248.515625,195772.3943311455,257205.85291902922,139390.9418600649
2013-03-08T00:00:00.000Z,FOOD,210211.671875,217700.35464069078,276853.2418171942,158632.33447542053
2013-03-09T00:00:00.000Z,FOOD,294099.5625,293258.04651876003,348558.29157253995,235772.92793653402
2013-03-10T00:00:00.000Z,FOOD,308979.75,321477.7094966606,384754.674900578,262128.18639644966
2013-03-11T00:00:00.000Z,FOOD,213208.0,236929.49336721652,297790.9825554793,174973.4497749312
2013-03-12T00:00:00.000Z,FOOD,182022.390625,216078.08466535885,269904.0033401678,153531.52040210267
2013-03-13T00:00:00.000Z,FOOD,192731.671875,215274.20358592138,279082.20284937276,158304.98815894374
2013-03-14T00:00:00.000Z,FOOD,166630.5,193669.4299296472,247985.16914253627,129667.09652941774
2013-03-15T00:00:00.000Z,FOOD,208952.09375,222790.6207371377,282828.2341137501,152896.85569791685
2013-03-16T00:00:00.000Z,FOOD,318431.40625,326404.58618068165,387327.10885646165,262060.47612919615
2013-03-17T00:00:00.000Z,FOOD,346299.59375,344790.14937235083,405485.48070508026,279363.103607351
2013-03-18T00:00:00.000Z,FOOD,226437.796875,233313.56111637276,289718.20215000457,169243.78473631962
2013-03-19T00:00:00.000Z,FOOD,200626.203125,212296.30238119143,268251.1097679219,149815.70419033454
2013-03-20T00:00:00.000Z,FOOD,217666.953125,211603.5879095423,273078.54904270987,153151.65564457787
2013-03-21T00:00:00.000Z,FOOD,184329.125,190159.35621110687,254204.65433472107,129340.2175652206
2013-03-22T00:00:00.000Z,FOOD,202677.421875,212161.49884629584,269146.3745427947,151786.0382332524
2013-03-23T00:00:00.000Z,FOOD,296560.90625,288867.65114299767,351528.7182200797,229655.4111006203
2013-03-24T00:00:00.000Z,FOOD,303435.59375,317812.76594579354,378602.64675096405,253608.62053469665
2013-03-25T00:00:00.000Z,FOOD,214122.546875,232606.87224337092,290463.7821478916,172423.12213397629
2013-03-26T00:00:00.000Z,FOOD,185699.25,212269.19805201702,271195.221022425,152659.1969954234
2013-03-27T00:00:00.000Z,FOOD,213403.15625,212484.7373024869,273304.45212659665,147895.5539137265
2013-03-28T00:00:00.000Z,FOOD,230822.28125,191784.9387684334,252619.1245722744,134092.64192861086
2013-03-29T00:00:00.000Z,FOOD,228169.171875,214705.16239461364,274721.28219825996,155007.79008695533
2013-03-30T00:00:00.000Z,FOOD,292923.40625,293002.10090824205,355366.3678973412,236455.68380234326
2013-03-31T00:00:00.000Z,FOOD,308172.65625,330748.6516216859,390571.2963858079,267842.6443705137
2013-04-01T00:00:00.000Z,FOOD,292695.4375,274040.31016877457,337728.9148900143,214669.10627948807
2013-04-02T00:00:00.000Z,FOOD,254484.75,244289.0796933163,304233.35210183234,186389.30957086006
2013-04-03T00:00:00.000Z,FOOD,251402.15625,218409.0972430876,278413.53034071845,156865.92667688563
2013-04-04T00:00:00.000Z,FOOD,207343.40625,197803.99321631162,258569.4811039026,141215.4441383614
2013-04-05T00:00:00.000Z,FOOD,221738.78125,221064.3858509659,286352.97085395455,162308.0934932818
2013-04-06T00:00:00.000Z,FOOD,332529.25,299528.71541182994,359760.3839632978,237339.35568576245
2013-04-07T00:00:00.000Z,FOOD,348314.34375,329303.28294783056,386970.40656698926,267458.89969998633
2013-04-08T00:00:00.000Z,FOOD,233990.8125,243055.0779934348,300958.0494538678,179006.9669506245
2013-04-09T00:00:00.000Z,FOOD,206557.859375,222279.3551668136,283597.5929781479,158807.1308416226
2013-04-10T00:00:00.000Z,FOOD,209186.265625,222034.6681505828,285218.7459170351,160300.18224945865
2013-04-11T00:00:00.000Z,FOOD,207255.390625,200311.24722550463,258607.61789075108,137843.60600441138
2013-04-12T00:00:00.000Z,FOOD,204189.0,222690.58836377104,280140.26135560963,161411.46529652327
2013-04-13T00:00:00.000Z,FOOD,294287.4375,300529.1672494348,358400.3424598486,234575.64081360045
2013-04-14T00:00:00.000Z,FOOD,320672.1875,329317.97507678403,392053.8642579815,270202.36351109965
2013-04-15T00:00:00.000Z,FOOD,228768.4375,249293.99649683989,314958.9810638763,189725.50567680952
2013-04-16T00:00:00.000Z,FOOD,224249.9375,256111.43877473372,315057.8647700113,194877.0439444676
2013-04-17T00:00:00.000Z,FOOD,230745.4375,244812.8992765953,305123.31326806033,187240.4583764181
2013-04-18T00:00:00.000Z,FOOD,194207.5625,194949.44158963175,254278.16420243809,131693.96304769965
2013-04-19T00:00:00.000Z,FOOD,206225.671875,216509.54221724096,276078.62648221763,155608.75449673715
2013-04-20T00:00:00.000Z,FOOD,303138.75,294038.633417638,355370.98113051977,233670.27853147985
2013-04-21T00:00:00.000Z,FOOD,329916.96875,322393.2562523435,382205.24868105556,266389.9230188993
2013-04-22T00:00:00.000Z,FOOD,224834.28125,233358.58777530244,295434.7429180567,172820.65702712125
2013-04-23T00:00:00.000Z,FOOD,205902.765625,210854.44431038134,273270.52851028566,155886.80838259516
2013-04-24T00:00:00.000Z,FOOD,209030.1875,209393.09686357153,268084.049034621,148811.8074226772
2013-04-25T00:00:00.000Z,FOOD,181241.65625,186418.31822876976,250724.41750297867,122118.20283101425
2013-04-26T00:00:00.000Z,FOOD,203278.59375,208503.45819643783,267914.5958470515,148738.33300623237
2013-04-27T00:00:00.000Z,FOOD,290810.375,287197.9279762784,347717.4031619106,229532.9789326924
2013-04-28T00:00:00.000Z,FOOD,320477.46875,316491.7891672129,378784.5994851835,256754.17111491307
2013-04-29T00:00:00.000Z,FOOD,225939.84375,227434.38743327896,288272.04190743744,168601.64985972358
2013-04-30T00:00:00.000Z,FOOD,210107.5,214167.2599265688,275610.7721203962,155179.06250249277
2013-05-01T00:00:00.000Z,FOOD,341196.53125,324154.5622498059,387188.8657026143,262264.6147385135
2013-05-02T00:00:00.000Z,FOOD,237115.453125,211292.83365533338,271551.14504679665,155926.05770394142
2013-05-03T00:00:00.000Z,FOOD,254354.265625,207518.0544429032,269948.0045544495,144403.29532411724
2013-05-04T00:00:00.000Z,FOOD,345464.375,288141.3625976641,349727.58378247643,227895.80463463787
2013-05-05T00:00:00.000Z,FOOD,395562.46875,318979.53310097114,380942.06246652716,258108.6781291189
2013-05-06T00:00:00.000Z,FOOD,254050.375,230841.11375028198,297287.6693573125,168741.36994558864
2013-05-07T00:00:00.000Z,FOOD,218081.984375,210348.50479703082,273430.2003726908,151468.0683798657
2013-05-08T00:00:00.000Z,FOOD,224441.453125,211208.63592581582,273146.17649237,152808.98509856188
2013-05-09T00:00:00.000Z,FOOD,209678.015625,190254.3007210531,254701.74015351586,128548.86953766416
2013-05-10T00:00:00.000Z,FOOD,228892.4375,214845.27430662833,272376.2983209091,154128.48012503007
2013-05-11T00:00:00.000Z,FOOD,340923.46875,335676.2351384103,401735.1580407823,274463.11336595344
2013-05-12T00:00:00.000Z,FOOD,261768.578125,265649.26849033433,325955.92585303844,208382.2223381006
2013-05-13T00:00:00.000Z,FOOD,234128.078125,239968.74960528853,296313.0667590388,179101.71887101073
2013-05-14T00:00:00.000Z,FOOD,207595.265625,219517.56586284295,282487.8138650284,159068.39308187514
2013-05-15T00:00:00.000Z,FOOD,223595.46875,228580.1957079148,288320.60066929756,170900.41414898745
2013-05-16T00:00:00.000Z,FOOD,208943.90625,237044.69714807495,299958.42741445213,177973.00079402185
2013-05-17T00:00:00.000Z,FOOD,219341.25,251182.1673586765,309894.80223809765,185261.54642521442
2013-05-18T00:00:00.000Z,FOOD,313768.46875,305431.56495112984,366425.21526528365,241744.5846012649
2013-05-19T00:00:00.000Z,FOOD,347071.46875,336606.27691942,399029.5347917472,277679.4064472483
2013-05-20T00:00:00.000Z,FOOD,232004.140625,246902.8319697544,308154.31302766764,188369.11426550872
2013-05-21T00:00:00.000Z,FOOD,213143.359375,225502.2402814325,285364.6103400617,164019.7900902628
2013-05-22T00:00:00.000Z,FOOD,202808.5,225443.95511386264,289487.2438635125,168209.57697704984
2013-05-23T00:00:00.000Z,FOOD,192255.109375,203045.7607335067,259164.63695135916,141692.55962631598
2013-05-24T00:00:00.000Z,FOOD,263917.1875,231407.605852442,291284.0445983209,169955.96734983756
2013-05-25T00:00:00.000Z,FOOD,275532.15625,307952.1693202975,365835.6906080753,247675.84127133153
2013-05-26T00:00:00.000Z,FOOD,308551.40625,338310.7566716826,394942.5415284698,279375.9858302428
2013-05-27T00:00:00.000Z,FOOD,219314.890625,247170.64196512604,311088.9496613294,186180.34270377262
2013-05-28T00:00:00.000Z,FOOD,212685.21875,225106.63867424583,284439.6667567982,159692.070473148
2013-05-29T00:00:00.000Z,FOOD,211381.34375,224484.9746868006,289937.00808105734,158058.52546374104
2013-05-30T00:00:00.000Z,FOOD,206768.859375,201552.701561188,258104.38428047474,139773.34172392904
2013-05-31T00:00:00.000Z,FOOD,222734.953125,233169.55602315627,293977.5538157647,171764.6327898841
2013-06-01T00:00:00.000Z,FOOD,381614.84375,344649.3912942314,403329.9925637902,287060.6149026946
2013-06-02T00:00:00.000Z,FOOD,434587.46875,364665.9803320371,426774.2491038718,306058.38664386794
2013-06-03T00:00:00.000Z,FOOD,292243.15625,245479.55451106938,307933.93348124396,182550.80404784612
2013-06-04T00:00:00.000Z,FOOD,254117.15625,223283.26725855228,283069.8190711502,164305.3273819863
2013-06-05T00:00:00.000Z,FOOD,248317.015625,222871.13612603975,288174.9745588321,162571.96119690404
2013-06-06T00:00:00.000Z,FOOD,217738.75,200167.56984592305,259616.7683610524,143116.72210268216
2013-06-07T00:00:00.000Z,FOOD,236928.078125,223924.0724495661,280150.795441437,161192.63801023
2013-06-08T00:00:00.000Z,FOOD,311761.625,306124.51378046704,363316.52331107284,244573.6630487218
2013-06-09T00:00:00.000Z,FOOD,357800.71875,337071.60707870696,394875.7808680481,281055.45001222397
2013-06-10T00:00:00.000Z,FOOD,237460.328125,245939.38904513104,307959.424284518,184680.27647383875
2013-06-11T00:00:00.000Z,FOOD,194589.28125,224097.48035489325,281071.4951757099,163935.3467267748
2013-06-12T00:00:00.000Z,FOOD,218862.5625,224072.45095704388,286649.2823927311,159796.48279976708
2013-06-13T00:00:00.000Z,FOOD,191358.984375,201628.8822432664,262886.05385510554,141376.78015706586
2013-06-14T00:00:00.000Z,FOOD,222794.765625,225739.4908868448,284883.6394579376,166880.353777182
2013-06-15T00:00:00.000Z,FOOD,337279.65625,316788.1585524186,376763.2925898261,255895.61572149943
2013-06-16T00:00:00.000Z,FOOD,295905.09375,378237.2385726618,444635.5722170099,316261.6497681418
2013-06-17T00:00:00.000Z,FOOD,250310.28125,276281.10491581605,334886.5813622692,214162.53431908038
2013-06-18T00:00:00.000Z,FOOD,219934.34375,226045.93197317832,287162.9341223699,166649.24835041337
2013-06-19T00:00:00.000Z,FOOD,219543.28125,225825.94730029354,286450.45091203135,163107.2124695611
2013-06-20T00:00:00.000Z,FOOD,199672.9375,203069.91623399666,260857.40689664253,142253.71359155967
2013-06-21T00:00:00.000Z,FOOD,215354.640625,226921.96771598744,280364.4810374544,168659.73739411254
2013-06-22T00:00:00.000Z,FOOD,292788.28125,309403.59498809977,368864.2038717928,248528.5479732672
2013-06-23T00:00:00.000Z,FOOD,341698.8125,340150.93338948674,401550.64180571836,277131.98879824515
2013-06-24T00:00:00.000Z,FOOD,230923.953125,247814.4815253077,304658.9848852076,181908.59198256634
2013-06-25T00:00:00.000Z,FOOD,208772.515625,225124.0315955609,282826.40170226106,166122.56255615936
2013-06-26T00:00:00.000Z,FOOD,207457.203125,224318.8663102911,285788.04620639514,162577.86718744
2013-06-27T00:00:00.000Z,FOOD,181165.46875,200839.3127362684,261134.18628728852,140605.561744539
2013-06-28T00:00:00.000Z,FOOD,219291.96875,224244.4160256113,284828.9843322823,163930.48796756865
2013-06-29T00:00:00.000Z,FOOD,338895.0625,306592.21823686914,360430.28330802306,243571.79125548736
2013-06-30T00:00:00.000Z,FOOD,365575.65625,345454.2797076758,404275.9054120272,286715.8340495449
2013-07-01T00:00:00.000Z,FOOD,304878.46875,282956.8114176833,344117.8630374939,223335.03902231224
2013-07-02T00:00:00.000Z,FOOD,269258.375,249403.7395745029,312633.0045179158,186694.40957952495
2013-07-03T00:00:00.000Z,FOOD,261050.046875,220034.99233313653,283248.13452658546,159028.15679635215
2013-07-04T00:00:00.000Z,FOOD,224343.140625,196405.5101815474,256955.48981243317,133651.06304063564
2013-07-05T00:00:00.000Z,FOOD,241073.484375,220042.36131536248,278078.5569585449,159323.00543073658
2013-07-06T00:00:00.000Z,FOOD,320650.53125,303000.66097049904,363111.6380338439,244884.8466861056
2013-07-07T00:00:00.000Z,FOOD,346186.15625,333868.6959532591,392782.9781787562,274971.92249866383
2013-07-08T00:00:00.000Z,FOOD,254062.015625,240814.23725388045,301915.36295351275,182282.4461886319
2013-07-09T00:00:00.000Z,FOOD,219708.109375,218205.92214247203,280385.91432892147,160077.64859886284
2013-07-10T00:00:00.000Z,FOOD,219695.875,217762.67214779992,278797.6687571531,159083.7266206148
2013-07-11T00:00:00.000Z,FOOD,193325.96875,194734.65857704432,253530.20791520044,131646.6681356995
2013-07-12T00:00:00.000Z,FOOD,212568.40625,218976.72598339795,279321.0599572228,159284.15767821585
2013-07-13T00:00:00.000Z,FOOD,289495.1875,302880.3260671421,361933.43179395143,238050.429440837
2013-07-14T00:00:00.000Z,FOOD,302739.375,334444.7284796227,395091.43619737,273764.981071286
2013-07-15T00:00:00.000Z,FOOD,244532.015625,250026.3859706292,309367.48785661894,190956.7915441831
2013-07-16T00:00:00.000Z,FOOD,234905.265625,258609.71088427858,317010.2758817397,198802.8643281767
2013-07-17T00:00:00.000Z,FOOD,225131.828125,248008.98542239447,306311.87116908596,189037.23564175048
2013-07-18T00:00:00.000Z,FOOD,199034.890625,196548.46264017015,256501.17298594565,139165.57091445423
2013-07-19T00:00:00.000Z,FOOD,214616.46875,221117.63564782686,280375.4855320296,161252.606186466
2013-07-20T00:00:00.000Z,FOOD,290238.75,305466.73874579935,367872.4397344517,241092.84064246799
2013-07-21T00:00:00.000Z,FOOD,301859.6875,337138.06460585806,394880.22821745445,275889.6206003485
2013-07-22T00:00:00.000Z,FOOD,238031.34375,243791.10821293655,303206.74433574977,181663.75922485944
2013-07-23T00:00:00.000Z,FOOD,219584.546875,221276.39236306332,281113.78484158695,157471.40825465656
2013-07-24T00:00:00.000Z,FOOD,213461.734375,220980.79220756624,277857.00577595754,158367.1675238581
2013-07-25T00:00:00.000Z,FOOD,203965.25,197644.1531226852,257489.65854623375,138810.76958203397
2013-07-26T00:00:00.000Z,FOOD,215252.734375,221785.00103995213,282264.94521170016,158715.26388161886
2013-07-27T00:00:00.000Z,FOOD,279787.4375,305782.4395471632,372095.7992867838,245820.4259839961
2013-07-28T00:00:00.000Z,FOOD,295445.65625,336925.70022587286,397277.0178029594,275453.2953916046
2013-07-29T00:00:00.000Z,FOOD,228026.25,242621.31749926717,304736.3678437453,177559.23667608274
2013-07-30T00:00:00.000Z,FOOD,220026.0625,219399.34516711454,283793.9760827418,160452.05267660806
2013-07-31T00:00:00.000Z,FOOD,247890.90625,226942.51600753353,286187.3697076449,169225.14968709237
2013-08-01T00:00:00.000Z,FOOD,271684.40625,233905.33185255897,299155.2086884019,172789.78935345908
2013-08-02T00:00:00.000Z,FOOD,268877.125,246922.20661792095,308017.2806870159,182532.78277065084
